source_layer,target_layer,source_node,target_node,class_idx,importance,normalized_importance
3,4,R-HSA-9753281,R-HSA-9748784,1,0.15613724363704576,0.09851163265124789
3,4,R-HSA-9754706,R-HSA-9748784,0,0.03266767644748578,0.020611009050764306
3,4,R-HSA-9754706,R-HSA-9748784,1,0.06976710439092763,0.04401814198076212
3,4,R-HSA-9757110,R-HSA-9748784,0,0.07054915511980653,0.04451156105441406
3,4,R-HSA-9757110,R-HSA-9748784,1,0.15066912466579158,0.09506163369621508
3,4,R-HSA-9758941,R-HSA-1266738,0,0.13116723496426383,0.05074241306311818
3,4,R-HSA-9758941,R-HSA-1266738,1,0.09965604015767736,0.038552218892875696
3,4,R-HSA-977225,R-HSA-392499,0,0.044713948579990996,0.02821136055878054
3,4,R-HSA-977225,R-HSA-392499,1,0.056096625483959266,0.03539303009278476
3,4,R-HSA-9816359,R-HSA-1266738,0,0.14785874687621128,0.07392937343810564
3,4,R-HSA-9816359,R-HSA-1266738,1,0.11233764307816392,0.05616882153908196
4,5,R-HSA-109582,output_node,0,0.03233971969814814,0.010202045689861307
4,5,R-HSA-109582,output_node,1,0.2702936267837092,0.08526814566929058
4,5,R-HSA-112316,output_node,0,0.09999737490421545,0.04306652524012221
4,5,R-HSA-112316,output_node,1,0.2527564834125097,0.10885629230683436
4,5,R-HSA-1266738,output_node,0,0.2544255538681603,0.05412803250857972
4,5,R-HSA-1266738,output_node,1,0.19330318778267372,0.041124490340048524
4,5,R-HSA-1430728,output_node,0,0.20240507986518028,0.04764795991094972
4,5,R-HSA-1430728,output_node,1,0.07997531551645017,0.018826902121881577
4,5,R-HSA-1500931,output_node,0,0.09748581218351003,0.04198485405218335
4,5,R-HSA-1500931,output_node,1,0.20997682265410927,0.09043209525585905
4,5,R-HSA-162582,output_node,0,0.2481955782176279,0.04443997219060643
4,5,R-HSA-162582,output_node,1,0.10038218666475428,0.017973654550373877
4,5,R-HSA-1643685,output_node,0,0.12034663032112725,0.029442868350165522
4,5,R-HSA-1643685,output_node,1,0.042964921151945855,0.01051139125189039
4,5,R-HSA-168256,output_node,0,0.0770270422698282,0.01727283852675511
4,5,R-HSA-168256,output_node,1,0.23977882324960892,0.05376892029188239
4,5,R-HSA-382551,output_node,0,0.22802009176128826,0.055785239063246825
4,5,R-HSA-382551,output_node,1,0.2498045710659505,0.06111482373489571
4,5,R-HSA-392499,output_node,0,0.07019026389974423,0.01551659169954775
4,5,R-HSA-392499,output_node,1,0.08805835677333601,0.019466596816569866
4,5,R-HSA-4839726,output_node,0,0.05117376690285037,0.025586883451425187
4,5,R-HSA-4839726,output_node,1,0.005538383571072937,0.0027691917855364686
4,5,R-HSA-5357801,output_node,0,0.23564890330991425,0.06811780930728112
4,5,R-HSA-5357801,output_node,1,0.15362592519554513,0.044407851384575085
4,5,R-HSA-5653656,output_node,0,0.05051743575123786,0.01365173860381522
4,5,R-HSA-5653656,output_node,1,0.1486013692869481,0.040157759781477446
4,5,R-HSA-73894,output_node,0,0.09208947851363083,0.03966077964102421
4,5,R-HSA-73894,output_node,1,0.15362820698140675,0.06616406740573907
4,5,R-HSA-74160,output_node,0,0.29380574108496227,0.07345143527124057
4,5,R-HSA-74160,output_node,1,0.23778495233273134,0.059446238083182834
4,5,R-HSA-8953854,output_node,0,0.09125341970724074,0.04562670985362037
4,5,R-HSA-8953854,output_node,1,0.07631546191987582,0.03815773095993791
4,5,R-HSA-8953897,output_node,0,0.06221361530681505,0.02216093690826118
4,5,R-HSA-8953897,output_node,1,0.05176085448044393,0.0184375883767866
4,5,R-HSA-9609507,output_node,0,0.3204947682755554,0.20220968516903753
4,5,R-HSA-9609507,output_node,1,0.020179611977136632,0.012731917611902448
4,5,R-HSA-9709957,output_node,0,0.015676304317109854,0.006064422332136911
4,5,R-HSA-9709957,output_node,1,0.011602126726242916,0.0044883152939379735
4,5,R-HSA-9748784,output_node,0,0.0850466613685611,0.03029423201902364
4,5,R-HSA-9748784,output_node,1,0.18163089561731677,0.0646982304197552
